ObjectID,Classification,Park,City,Surface_Type,Width_ft,Summer_Use,Winter_Use,Plowed,Trail_Name,Length_ft,city_population
41459,RT,Not In Park,Crystal,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,48.21,21459.0
41460,RT,Not In Park,Crystal,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,284.08,21459.0
41461,RT,Not In Park,Crystal,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,41.8,21459.0
41462,RT,Not In Park,Crystal,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,284.93,21459.0
41463,RT,Not In Park,Crystal,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,50.06,21459.0
41464,RT,Not In Park,Crystal,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,276.7,21459.0
41465,RT,Not In Park,Crystal,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,57.73,21459.0
41466,RT,Not In Park,Crystal,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,206.52,21459.0
41467,RT,Not In Park,Crystal,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,40.94,21459.0
41868,PT,Hyland,Bloomington,Snow Only,,,"Cross-country Skate/Classic, Lit, Snowmaking",False,,117.14,86580.0
41869,PT,Hyland,Bloomington,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",False,,587.04,86580.0
41873,PT,Hyland,Bloomington,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",False,,264.12,86580.0
42281,RT,Not In Park,Brooklyn Park,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,40.52,80619.0
42282,RT,Not In Park,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,5351.26,80619.0
42283,RT,Not In Park,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,1834.9,80619.0
42284,RT,Not In Park,Brooklyn Park,Crosswalk,8.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,1157.56,80619.0
42285,RT,Not In Park,Brooklyn Center,Shared surface,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,1782.07,31032.0
42286,RT,Not In Park,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,14372.38,80619.0
42287,RT,Not In Park,Brooklyn Center,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,4796.26,31032.0
42288,RT,Not In Park,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,1302.44,80619.0
42289,RT,Not In Park,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,4071.41,80619.0
42290,RT,Not In Park,Champlin,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,657.74,22523.0
42291,RT,Not In Park,Brooklyn Center,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,821.52,31032.0
42293,RT,Not In Park,Brooklyn Center,Bridge,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,354.27,31032.0
42294,RT,Not In Park,Brooklyn Center,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,262.94,31032.0
42295,RT,Not In Park,Brooklyn Center,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,96.75,31032.0
42685,RT,Not In Park,Bloomington,,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,3751.05,86580.0
42686,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,404.06,48190.0
42687,RT,Not In Park,Shakopee,Bridge,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,695.83,48190.0
42688,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,348.12,48190.0
42689,RT,Not In Park,Shakopee,Tunnel,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,165.21,48190.0
42690,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,304.11,48190.0
42691,RT,Not In Park,Shakopee,Bridge,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,1314.57,48190.0
42692,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,77.51,48190.0
42693,RT,Not In Park,Shakopee,Shared surface,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,1097.44,48190.0
42694,RT,Not In Park,Shakopee,Shared surface,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,1082.78,48190.0
42696,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,2967.88,48190.0
42697,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,423.73,48190.0
42698,RT,Not In Park,Credit River Twp.,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Big Woods Regional Trail,3920.22,
42699,PT,Murphy-Hanrehan,Credit River Twp.,Mowed,14.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,3.72,
42700,PT,Murphy-Hanrehan,Credit River Twp.,Mowed,14.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,0.2,
43501,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,1788.04,48190.0
43502,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,1686.44,48190.0
43503,RT,Not In Park,Shakopee,Shared surface,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,3749.19,48190.0
43504,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,638.36,48190.0
44303,RT,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,704.4,76546.0
44306,PT,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,448.3,76546.0
44308,PT,French,Plymouth,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,25.62,76546.0
44312,PT,Cedar Lake Farm,Helena Twp.,,0.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,467.3,
44313,PT,Cedar Lake Farm,Helena Twp.,,0.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,2297.4,
44314,PT,Cedar Lake Farm,Helena Twp.,Mowed,0.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,214.85,
44315,PT,Cedar Lake Farm,Helena Twp.,Mowed,0.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,336.33,
44316,PT,Cedar Lake Farm,Helena Twp.,Mowed,0.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,1284.58,
44317,PT,Cedar Lake Farm,Helena Twp.,Mowed,0.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,102.18,
44318,PT,Cedar Lake Farm,Helena Twp.,Gravel,0.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,1971.66,
44319,PT,Spring Lake Park,Prior Lake,Mowed,,"Unpaved Hike, Dog (Off-Leash)",,False,,2422.35,28160.0
44320,PT,Lake Sarah,Greenfield,Mowed,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,3070.65,2850.0
44321,PT,Lake Sarah,Greenfield,Mowed,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,1187.79,2850.0
44322,PT,Lake Sarah,Greenfield,Mowed,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,124.23,2850.0
44323,PT,Lake Sarah,Greenfield,Mowed,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,208.96,2850.0
44324,PT,Elm Creek,Champlin,Mowed,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,3239.6,22523.0
44325,PT,Elm Creek,Champlin,Woodchip,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,1488.96,22523.0
45131,PT,Elm Creek,Champlin,Woodchip,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,478.03,22523.0
45132,PT,Elm Creek,Champlin,Mowed,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,490.68,22523.0
45135,PT,Carver,Victoria,Mowed,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,105.91,11768.0
45136,PT,Carver,Victoria,Mowed,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,59.73,11768.0
45137,PT,Carver,Victoria,Mowed,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,51.62,11768.0
45138,PT,Spring Lake Park,Prior Lake,Mowed,,"Unpaved Hike, Dog (Off-Leash)",,False,,93.66,28160.0
45139,PT,Spring Lake Park,Prior Lake,Mowed,,"Unpaved Hike, Dog (Off-Leash)",,False,,152.92,28160.0
45140,PT,Spring Lake Park,Prior Lake,Mowed,,"Unpaved Hike, Dog (Off-Leash)",,False,,187.69,28160.0
45141,PT,Spring Lake Park,Prior Lake,Mowed,,"Unpaved Hike, Dog (Off-Leash)",,False,,121.47,28160.0
45142,PT,Spring Lake Park,Prior Lake,Mowed,,"Unpaved Hike, Dog (Off-Leash)",,False,,251.62,28160.0
45143,PT,Carver,Victoria,Mowed,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,128.84,11768.0
45944,PT,Baker,Medina,Snow Only,14.0,,Cross-country Skate/Classic,False,,552.46,7102.0
46344,PT,Silverwood,St. Anthony,Woodchip,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,248.94,10217.0
46344,PT,Silverwood,St. Anthony,Woodchip,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,248.94,92.0
46345,RT,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,90.21,76546.0
46347,PT,Carver,Laketown Twp.,Snow Only,,,Snowmobile,False,,631.48,
46747,RT,Not In Park,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,35.61,7102.0
47149,PT,Fish,Maple Grove,Dirt/Minimum Maintenance,,"Unpaved Hike, Dog (On-Leash)",,False,,189.49,71618.0
47150,PT,Fish,Maple Grove,Dirt/Minimum Maintenance,,"Unpaved Hike, Dog (On-Leash)",,False,,236.2,71618.0
47151,PT,Fish,Maple Grove,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,131.97,71618.0
47152,PT,Fish,Maple Grove,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,123.64,71618.0
47153,PT,Fish,Maple Grove,Dirt/Minimum Maintenance,,"Unpaved Hike, Dog (On-Leash)",,False,,688.26,71618.0
47154,PT,Fish,Maple Grove,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,104.63,71618.0
47155,PT,Fish,Maple Grove,Boardwalk,,"Unpaved Hike, Dog (On-Leash)",,False,,10.28,71618.0
47157,PT,Fish,Maple Grove,Concrete,19.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,213.87,71618.0
47158,PT,Fish,Maple Grove,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,112.55,71618.0
47159,PT,Fish,Maple Grove,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,65.53,71618.0
47160,PT,Fish,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,1299.42,71618.0
47161,PT,Fish,Maple Grove,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,88.82,71618.0
47162,PT,Fish,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,182.25,71618.0
47163,PT,Fish,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,495.49,71618.0
47164,PT,Fish,Maple Grove,Dirt/Minimum Maintenance,,"Unpaved Hike, Dog (On-Leash)",,False,,26.67,71618.0
47165,PT,Fish,Maple Grove,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,238.14,71618.0
47166,PT,Fish,Maple Grove,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,88.03,71618.0
47189,PT,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,517.1,2850.0
47193,PT,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,111.19,2850.0
47195,PT,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,457.58,2850.0
47197,PT,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,538.59,2850.0
47198,PT,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,214.48,2850.0
47201,PT,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,74.28,2850.0
47202,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,1101.87,2850.0
47203,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,305.04,2850.0
47204,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,939.29,2850.0
47205,PT,Lake Rebecca,Independence,Dirt/Minimum Maintenance,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,1366.83,3608.0
47206,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,1058.45,2850.0
47207,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,381.12,2850.0
47208,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,1871.36,3608.0
47209,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,1184.81,3608.0
47210,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,1481.85,3608.0
47211,PT,Lake Rebecca,Independence,Dirt/Minimum Maintenance,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,1353.92,3608.0
47212,PT,Lake Rebecca,Independence,Dirt/Minimum Maintenance,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,2199.92,3608.0
47213,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,1184.64,3608.0
47214,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,3253.77,3608.0
47215,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,2319.37,3608.0
47216,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,540.65,3608.0
47217,PT,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,214.68,2850.0
47218,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,840.65,2850.0
47219,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,269.59,2850.0
47220,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,1844.93,2850.0
47221,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,809.81,2850.0
47222,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,260.46,2850.0
47223,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,906.66,2850.0
47224,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,1248.82,2850.0
47225,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,2114.62,2850.0
47226,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,754.23,2850.0
47227,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,2302.21,3608.0
47228,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,1497.34,2850.0
47229,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,277.61,2850.0
47230,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,124.12,2850.0
47231,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,1012.9,2850.0
47232,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,2366.97,3608.0
47233,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,154.06,2850.0
47234,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,1047.52,2850.0
47235,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,587.78,2850.0
47602,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,423.26,2850.0
47603,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,1954.57,3608.0
47604,PT,Lake Rebecca,Independence,Mowed,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,154.34,3608.0
47606,PT,French,Plymouth,Gravel,,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,False,Medicine Trail,1525.23,76546.0
47622,PT,Hyland,Bloomington,Woodchip,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,Aspen Trail,243.17,86580.0
47627,PT,Carver,Victoria,Woodchip,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,52.5,11768.0
47632,PT,Carver,Laketown Twp.,Woodchip,10.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,78.85,
47636,PT,Carver,Laketown Twp.,Mowed,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,471.94,
47638,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,314.87,
47639,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,784.79,
47641,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,1594.3,
47645,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,471.08,
47647,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,627.6,
47648,PT,Carver,Laketown Twp.,Snow Only,12.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,False,,78.93,
47652,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,1844.76,
47653,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,2133.98,
47654,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,251.24,
47655,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,1109.97,
47656,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,362.22,
47657,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,1752.73,
47658,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,1110.55,
47659,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,1220.8,
47660,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,2260.0,
47661,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,12.0,,Cross-country Skate/Classic,False,,446.08,
47662,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,2777.3,
47663,PT,Carver,Laketown Twp.,Mowed,10.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,229.38,
47664,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,167.33,
47665,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,982.17,
47666,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,716.8,
47667,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,634.0,
47669,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,1758.66,
47670,PT,Carver,Laketown Twp.,Woodchip,5.0,"Unpaved Hike, Dog (On-Leash)",,False,,337.25,
47671,PT,Carver,Laketown Twp.,Shared surface,13.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,1664.77,
