ObjectID,TRPDClassification,Park,City,TrailSurface,Width_ft,Summer_Type,Winter_Type,Plowed,Name_OfficialSummer_Primary,Shape_Length
48679,Park Trail,Kingswood,Minnetrista,Mowed,12.0,Unpaved Hike,"Hike, Snowshoe",,Glacial Trail,365.281800816606
48681,Park Trail,Kingswood,Minnetrista,Mowed,12.0,Unpaved Hike,"Hike, Snowshoe",,Glacial Trail,576.511842604467
48682,Park Trail,Kingswood,Minnetrista,Dirt/Minimum Maintenance,1.0,Unpaved Hike,"Hike, Snowshoe",,Tamarac Trail,147.412753113609
48683,Park Trail,Kingswood,Minnetrista,Bridge,2.0,Unpaved Hike,"Hike, Snowshoe",,Tamarac Trail,5.98543520947963
48684,Park Trail,Kingswood,Minnetrista,Dirt/Minimum Maintenance,1.0,Unpaved Hike,"Hike, Snowshoe",,Tamarac Trail,245.830151492215
48685,Park Trail,Kingswood,Minnetrista,Mowed,12.0,Unpaved Hike,"Hike, Snowshoe",,,28.5854463896615
48686,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,Prairie Trail,169.319400434562
48688,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,17.8387335105751
48689,Park Trail,Hyland,Bloomington,Boardwalk,,Boardwalk,,,,43.8002244907773
48690,Park Trail,Hyland,Bloomington,Mowed,,"Unpaved Hike, Dog (On-Leash)",,,,18.1377170074026
49086,Regional Trail,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,45.5595702134936
49087,Regional Trail,Mississippi Gateway,Brooklyn Park,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,16.4420513702089
49487,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,501.401538386032
49488,Park Trail,Hyland,Bloomington,Mowed,25.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,658.934587815887
49489,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,364.309870779691
49490,Park Trail,Hyland,Bloomington,Mowed,25.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,132.179152466875
49493,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,317.587208392901
49497,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,183.240179863033
49501,Park Trail,Hyland,Bloomington,Mowed,12.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,150.260162551806
49503,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,Prairie Trail,32.3151321249237
49507,Park Trail,Hyland,Bloomington,Crosswalk,8.0,"Paved Hike, Bike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,,11.6368096166254
49508,Regional Trail,Not In Park,Brooklyn Park,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Rush Creek Regional Trail,19.2541717593361
49509,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",,,5.36932354390987
49902,Park Trail,Hyland,Bloomington,Mowed,8.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,265.561862360784
49903,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,131.405656642957
49904,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,216.619197805813
49905,Park Trail,Hyland,Bloomington,Snow Only,,,"Cross-country Skate/Classic, Lit, Snowmaking",,,179.002725093332
49906,Park Trail,Hyland,Bloomington,Mowed,25.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,421.893433470133
49907,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,99.6768915131011
49908,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,109.705230815969
49909,Park Trail,Hyland,Bloomington,Mowed,25.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,128.699764471078
49910,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,Prairie Trail,379.533034160535
49911,Park Trail,Hyland,Bloomington,Woodchip,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,170.1277959381
49912,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,721.933631384928
49913,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,234.954622358284
49915,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,317.085323619415
49916,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,118.47333649054
49917,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,91.6358625455729
49918,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,28.6601812381689
49919,Park Trail,Hyland,Bloomington,Mowed,25.0,"Unpaved Hike, Dog (On-Leash)",,,,14.9857179854251
49920,Regional Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Rush Creek Regional Trail,317.255135658291
49921,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,129.037854622351
49922,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,105.316654116148
49923,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,25.8776705277081
49924,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,79.9347949584512
49925,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,10.3195733605786
49926,Park Trail,Mississippi Gateway,Brooklyn Park,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,16.7914007229431
49927,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,23.2119986753106
49928,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,73.3693264504404
49929,Park Trail,Mississippi Gateway,Brooklyn Park,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,17.9549319054205
49930,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,50.1867900833702
49931,Park Trail,Mississippi Gateway,Brooklyn Park,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,7.63343052125928
49932,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,235.229629347901
49933,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,39.934504206986
50320,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",,,75.6241366084842
50323,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,55.6822548062072
50721,Park Trail,Hyland,Bloomington,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,50.0316224539874
50722,Park Trail,Hyland,Bloomington,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,2.74036904453659
51121,Park Trail,Elm Creek,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,57.8019896426668
51122,Park Trail,Hyland,Bloomington,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)",,,,31.8010657061234
51123,Park Trail,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,27.2301212436418
51124,Park Trail,Hyland,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,12.9197997367888
51125,Park Trail,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,63.8863663569751
51126,Park Trail,Hyland,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,12.722662025571
51127,Park Trail,Hyland,Bloomington,Bituminous,12.0,"Paved Hike, Bike, Dog (On-Leash)",,,,12.9337472289966
51128,Park Trail,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,15.6558304958613
51129,Park Trail,Hyland,Bloomington,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,47.6135362439788
51130,Park Trail,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,102.392159871108
51522,Park Trail,Noerenberg,Orono,Pavers,,Paved Hike,,,,10.3584599314394
51523,Park Trail,Noerenberg,Orono,Pavers,10.0,Paved Hike,,,,8.44904654142233
51524,Park Trail,Crow-Hassan,Rogers,Dirt/Minimum Maintenance,25.0,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Horse",,,418.657504124773
51525,Park Trail,Crow-Hassan,Rogers,Mowed,10.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,65.7620086200609
51526,Park Trail,Crow-Hassan,Rogers,Mowed,15.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,104.322124884661
51527,Park Trail,Crow-Hassan,Rogers,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,93.2388633353853
51528,Park Trail,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,5.66556973421473
51529,Park Trail,Hyland,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,7.46452320805344
51535,Park Trail,Crow-Hassan,Rogers,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Horse",,,123.273885714814
51537,Park Trail,Crow-Hassan,Rogers,Sand,8.0,"Unpaved Hike, Horse, Dog (On-Leash)",,,,21.6821244133415
51933,Park Trail,Not In Park,Prior Lake,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,155.69950653723
52334,Park Trail,Not In Park,Prior Lake,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,5.29823956392309
52336,Park Trail,Not In Park,Shakopee,Gravel,,"Aggregate Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,2355.04080952297
52359,Park Trail,The Landing,Shakopee,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",,,753.366660379171
52736,Park Trail,Parkers Lake Golf Center,Plymouth,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,,,126.038367161619
52737,Park Trail,Parkers Lake Golf Center,Plymouth,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,,,25.9330554213947
52738,Park Trail,Parkers Lake Golf Center,Plymouth,Concrete,,"Paved Hike, Bike, Dog (On-Leash)",,,,14.0953392691569
52739,Park Trail,Parkers Lake Golf Center,Plymouth,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,,,6.39601249690451
53135,Park Trail,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,156.756189383144
53136,Park Trail,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,170.175509262874
53137,Park Trail,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,312.137787389713
53139,Park Trail,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,,,232.607030171926
53146,Park Trail,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,Ravine Rush,42.8982366449206
53150,Park Trail,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult",,,,60.9077164293999
53161,Park Trail,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",,Easy Rider,10.5542531384647
53162,Park Trail,Silverwood,St. Anthony,Woodchip,7.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,56.4775886942463
53163,Park Trail,Silverwood,St. Anthony,Mowed,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,23.3537153381724
53164,Park Trail,Silverwood,St. Anthony,Dock/Pier,,Boardwalk,Boardwalk,,,7.87092980074917
53174,Park Trail,Silverwood,St. Anthony,Mowed,10.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,112.396119981397
53176,Park Trail,Silverwood,St. Anthony,Mowed,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,83.1709966845629
53179,Park Trail,Silverwood,St. Anthony,Woodchip,9.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,39.1510431177333
53180,Park Trail,Silverwood,St. Anthony,Dirt/Minimum Maintenance,9.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,45.3981392174146
53181,Park Trail,Silverwood,St. Anthony,Dock/Pier,,Boardwalk,Boardwalk,,,10.7456849702594
53182,Park Trail,Silverwood,St. Anthony,Dock/Pier,,Boardwalk,Boardwalk,,,24.4577968773751
53183,Park Trail,Silverwood,St. Anthony,Pavers,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,26.2341740718616
53186,Park Trail,Silverwood,St. Anthony,Pavers,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,30.9932381408337
53187,Park Trail,Silverwood,St. Anthony,Pavers,,Boardwalk,Boardwalk,,,26.7390527063542
53188,Park Trail,Silverwood,St. Anthony,Pavers,,Boardwalk,"Hike, Snowshoe, Dog (On-Leash)",,,7.12446383690103
53193,Park Trail,Silverwood,St. Anthony,Dirt/Minimum Maintenance,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,39.9428329554902
53195,Park Trail,Silverwood,St. Anthony,Dirt/Minimum Maintenance,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,70.0032613670066
53196,Park Trail,Silverwood,St. Anthony,Dirt/Minimum Maintenance,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,128.534557993156
53197,Park Trail,Silverwood,St. Anthony,Dirt/Minimum Maintenance,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,324.030602023376
53208,Park Trail,Silverwood,St. Anthony,Pavers,,Boardwalk,"Hike, Snowshoe, Dog (On-Leash)",,,13.1787417746826
53608,Park Trail,Carver,Laketown Twp.,Mowed,,"Unpaved Hike, Dog (On-Leash)",,,,73.0025503666971
53609,Park Trail,Carver,Laketown Twp.,Gravel,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,5.47249016219031
53610,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,404.695791617081
53611,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,74.2403387499181
53612,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,39.1642489882729
53613,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,133.702149741738
53614,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,171.109913299149
53615,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",,,38.8046450825881
53616,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,47.5761671443103
53617,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,770.477059617416
53618,Park Trail,Mississippi Gateway,Brooklyn Park,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,120.164057795216
53624,Park Trail,Mississippi Gateway,Brooklyn Park,Gravel,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,580.520051365992
53625,Park Trail,Mississippi Gateway,Brooklyn Park,Gravel,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,16.4342037401275
53626,Park Trail,Mississippi Gateway,Brooklyn Park,Gravel,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,32.2947624301681
53627,Park Trail,Mississippi Gateway,Brooklyn Park,Bridge,,Boardwalk,Boardwalk,,,15.3234724585684
53629,Park Trail,Mississippi Gateway,Brooklyn Park,Dirt/Minimum Maintenance,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,5.31518564433317
53633,Park Trail,Mississippi Gateway,Brooklyn Park,Gravel,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,245.622758538247
53634,Park Trail,Mississippi Gateway,Brooklyn Park,Gravel,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,32.2947624301681
53635,Park Trail,Mississippi Gateway,Brooklyn Park,Bridge,,Boardwalk,Boardwalk,,,12.1318362639389
53636,Park Trail,Mississippi Gateway,Brooklyn Park,Gravel,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,32.5394619204942
53638,Park Trail,Mississippi Gateway,Brooklyn Park,Gravel,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,3.41940308466922
53639,Park Trail,Mississippi Gateway,Brooklyn Park,Gravel,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,70.7491426546585
53641,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,164.197221672732
53642,Park Trail,Lake Rebecca,Greenfield,Snow Only,,,"Hike, Snowshoe, Dog (On-Leash), Dog sled, Skijor, Cross-country Skate/Classic",,,713.767184871115
53643,Park Trail,Lake Rebecca,Greenfield,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,,,31.1263217708309
53645,Park Trail,Lake Rebecca,Greenfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Dog sled, Skijor, Cross-country Skate/Classic",,,37.8279936468909
53647,Park Trail,Lake Rebecca,Greenfield,,10.0,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",,,2113.26257093454
53650,Park Trail,Mississippi Gateway,Brooklyn Park,Dirt/Minimum Maintenance,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,24.106564896992
53651,Park Trail,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",Cross-country Skate/Classic,,,10.4037772051058
53652,Park Trail,French,Plymouth,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",Cross-country Skate/Classic,,,6.94064799634559
53654,Park Trail,Mississippi Gateway,Brooklyn Park,Gravel,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,5.25722221413245
53656,Park Trail,Mississippi Gateway,Brooklyn Park,Gravel,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,64.0130646951693
53657,Park Trail,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,68.1034911624918
53686,Park Trail,Baker,Medina,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,,,63.3184136669894
53687,Park Trail,Baker,Medina,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,,,31.183775552446
53688,Park Trail,Baker,Medina,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,,,31.3100742566942
53689,Park Trail,Baker,Medina,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,158.658321258621
53690,Park Trail,Baker,Medina,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,,,54.1783826583335
53691,Park Trail,Baker,Medina,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,,,69.8677396157463
53692,Park Trail,Hyland,Bloomington,Concrete,,"Paved Hike, Bike, Dog (On-Leash)",,,,193.267388819118
53693,Park Trail,Hyland,Bloomington,Concrete,,"Paved Hike, Bike, Dog (On-Leash)",,,,34.0321352846762
54092,Regional Trail,Carver,Laketown Twp.,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Baker/Carver Regional Trail,2507.72751970079
54093,Park Trail,Elm Creek,Dayton,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,400.702118996073
54094,Regional Trail,Not In Park,Dayton,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,482.131890778385
54095,Regional Trail,Elm Creek,Dayton,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,316.882437070979
54096,Regional Trail,Elm Creek,Dayton,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,3.04778307125532
54097,Regional Trail,Elm Creek,Dayton,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,16.1677721213638
54098,Regional Trail,Elm Creek,Dayton,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,6.10683444685735
54099,Regional Trail,Elm Creek,Dayton,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,318.873044661443
54100,Regional Trail,Not In Park,Dayton,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,4.35801193759148
54101,Regional Trail,Not In Park,Dayton,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,12.5883624043772
54102,Regional Trail,Not In Park,Dayton,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,4.2680479774359
54103,Regional Trail,Not In Park,Dayton,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,122.114279640315
54104,Regional Trail,Not In Park,Dayton,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,4.32718588519318
54105,Regional Trail,Not In Park,Dayton,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,12.6694537478889
54106,Regional Trail,Not In Park,Dayton,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,4.18463715515469
54107,Regional Trail,Not In Park,Dayton,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,4.37180102917253
54108,Park Trail,Elm Creek,Dayton,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,,,73.0923524563755
54110,Park Trail,Elm Creek,Champlin,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,,,58.4741145621881
54111,Park Trail,Elm Creek,Champlin,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,,,83.1637815693347
54112,Park Trail,Elm Creek,Champlin,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,,,334.163618815139
